"plate_x","plate_z","lp","prob"
-41.987755102040815,32.34612244897959,-8.26044405614025,2.5847732980345897e-4
-40.121632653061226,32.34612244897959,-7.918520969619049,3.6380780296216915e-4
-38.25551020408163,32.34612244897959,-7.595642047440287,5.023846190150564e-4
-36.38938775510204,32.34612244897959,-7.295152059248529,6.783612121200683e-4
-34.52326530612245,32.34612244897959,-7.019676085819452,8.933163349056751e-4
-32.65714285714286,32.34612244897959,-6.7712359122968895,0.0011449646304381453
-30.791020408163263,32.34612244897959,-6.551565193956399,0.0014258430096679218
-28.924897959183674,32.34612244897959,-6.361752861567351,0.001723362919678628
-27.058775510204082,32.34612244897959,-6.2021859906054315,0.002020906830686679
-25.19265306122449,32.34612244897959,-6.072724753041889,0.0022995841303744624
-23.3265306122449,32.34612244897959,-5.971800860822446,0.0025431615640252978
-21.460408163265306,32.34612244897959,-5.896968107654306,0.002740233611407835
-19.594285714285714,32.34612244897959,-5.844966814961453,0.002886077212226689
-17.728163265306122,32.34612244897959,-5.811833881232146,0.0029830131878062533
-15.86204081632653,32.34612244897959,-5.793128459936451,0.0030391656658836784
-13.995918367346938,32.34612244897959,-5.78469944270323,0.0030648122697967983
-12.12979591836735,32.34612244897959,-5.782810316769385,0.003070589763475594
-10.263673469387754,32.34612244897959,-5.784427240653483,0.003065644073674958
-8.397551020408166,32.34612244897959,-5.787253473885239,0.003057018529854792
-6.53142857142857,32.34612244897959,-5.789302141951411,0.003050781211376215
-4.665306122448982,32.34612244897959,-5.788439462857026,0.003053406152534706
-2.7991836734693862,32.34612244897959,-5.7829326922038895,0.0030702151753184232
-0.9330612244897978,32.34612244897959,-5.772710035006178,0.003101664056193975
0.9330612244897978,32.34612244897959,-5.759787799625356,0.0031418778276999988
2.7991836734693862,32.34612244897959,-5.746841030274905,0.0031826891498091966
4.665306122448982,32.34612244897959,-5.736374846733449,0.0032160669940929313
6.53142857142857,32.34612244897959,-5.730627139725669,0.003234545267267413
8.397551020408166,32.34612244897959,-5.731725142374293,0.003231007145834442
10.263673469387754,32.34612244897959,-5.743552169114461,0.0031931403254023705
12.12979591836735,32.34612244897959,-5.769979836326926,0.0031101174127551056
13.995918367346938,32.34612244897959,-5.814768538816962,0.0029742978973479875
15.862040816326527,32.34612244897959,-5.880775044079638,0.0027848430240270746
17.728163265306122,32.34612244897959,-5.970354278526473,0.002546833742405826
19.594285714285718,32.34612244897959,-6.084919120558303,0.002271775758779444
21.4604081632653,32.34612244897959,-6.225248497809891,0.0019749239760292097
23.326530612244895,32.34612244897959,-6.391264651636408,0.0016733304055440137
25.19265306122449,32.34612244897959,-6.581848903592281,0.0013833693043027785
27.058775510204086,32.34612244897959,-6.794910470861913,0.0011182064033316494
28.924897959183667,32.34612244897959,-7.027897095540747,8.860089576141695e-4
30.791020408163263,32.34612244897959,-7.277540571162825,6.904056633255218e-4
32.65714285714286,32.34612244897959,-7.540322071251146,5.309444496968128e-4
34.523265306122454,32.34612244897959,-7.812150212301848,4.046229479843459e-4
36.389387755102035,32.34612244897959,-8.088792181514384,3.0686608992723464e-4
38.25551020408163,32.34612244897959,-8.366305477345513,2.3251913772701609e-4
40.121632653061226,32.34612244897959,-8.641444910484678,1.7660030788579985e-4
41.98775510204082,32.34612244897959,-8.912697650402473,1.346499231572761e-4
43.8538775510204,32.34612244897959,-9.179181013917514,1.031543473340606e-4
45.72,32.34612244897959,-9.440711473237172,7.941757282667114e-5
-45.72,34.21224489795918,-8.63783270711884,1.7723926437418003e-4
-43.85387755102041,34.21224489795918,-8.24264578689319,2.631177416052468e-4
-41.987755102040815,34.21224489795918,-7.859957386239042,3.8574146136519593e-4
-40.121632653061226,34.21224489795918,-7.492517635156909,5.569279287569308e-4
-38.25551020408163,34.21224489795918,-7.143561985204825,7.893098462078273e-4
-36.38938775510204,34.21224489795918,-6.81673479781193,0.0010940930870885766
-34.52326530612245,34.21224489795918,-6.515444696512121,0.001478209088568974
-32.65714285714286,34.21224489795918,-6.242072231616099,0.0019420402949695105
-30.791020408163263,34.21224489795918,-5.998602601923179,0.0024760722493740637
-28.924897959183674,34.21224489795918,-5.78620091138639,0.0030602280748393807
-27.058775510204082,34.21224489795918,-5.605305080911642,0.003664817901422891
-25.19265306122449,34.21224489795918,-5.456035703820211,0.004252292358930427
-23.3265306122449,34.21224489795918,-5.336933108346695,0.004787570608456197
-21.460408163265306,34.21224489795918,-5.2455901409407435,0.0052430755821363815
-19.594285714285714,34.21224489795918,-5.178548618005123,0.0056045922373947595
-17.728163265306122,34.21224489795918,-5.131810529805873,0.005871183678615773
-15.86204081632653,34.21224489795918,-5.101160203746284,0.006052817494370382
-13.995918367346938,34.21224489795918,-5.08261777070782,0.006165400041669174
-12.12979591836735,34.21224489795918,-5.072202572977181,0.00622954735249883
-10.263673469387754,34.21224489795918,-5.0665767971351015,0.006264471991567967
-8.397551020408166,34.21224489795918,-5.063293779576356,0.0062849426890893316
-6.53142857142857,34.21224489795918,-5.0593723413443135,0.006309481281911551
-4.665306122448982,34.21224489795918,-5.052396926685628,0.0063533657889537675
-2.7991836734693862,34.21224489795918,-5.040944268235046,0.0064260767091047595
-0.9330612244897978,34.21224489795918,-5.0247013196617365,0.00653062023577663
0.9330612244897978,34.21224489795918,-5.005948600344245,0.006653420117551526
2.7991836734693862,34.21224489795918,-4.988078475227051,0.0067725738004912085
4.665306122448982,34.21224489795918,-4.9737988744387565,0.006869308142448361
6.53142857142857,34.21224489795918,-4.965079772652826,0.006929047387430331
8.397551020408166,34.21224489795918,-4.964659883785327,0.006931937255974803
10.263673469387754,34.21224489795918,-4.976351418782735,0.006851916277961906
12.12979591836735,34.21224489795918,-5.004371613860449,0.006663850774009758
13.995918367346938,34.21224489795918,-5.052615370723625,0.0063519869003224394
15.862040816326527,34.21224489795918,-5.1238511593566205,0.00591782342440403
17.728163265306122,34.21224489795918,-5.22054235859467,0.005375346701444945
19.594285714285718,34.21224489795918,-5.344601025734808,0.00475117405267189
21.4604081632653,34.21224489795918,-5.496965895598858,0.004082455200322027
23.326530612244895,34.21224489795918,-5.6773970416549995,0.003410782118400404
25.19265306122449,34.21224489795918,-5.884965374745752,0.002773230320399697
27.058775510204086,34.21224489795918,-6.117618886578203,0.0021988513711756652
28.924897959183667,34.21224489795918,-6.372484355333783,0.0017049989068244973
30.791020408163263,34.21224489795918,-6.645917432973248,0.0012976298051426555
32.65714285714286,34.21224489795918,-6.933733710848526,9.734076587303905e-4
34.523265306122454,34.21224489795918,-7.23140902775245,7.229776371905606e-4
36.389387755102035,34.21224489795918,-7.534265132574713,5.341683835668377e-4
38.25551020408163,34.21224489795918,-7.837999582594909,3.9430179601392617e-4
40.121632653061226,34.21224489795918,-8.139299039666103,2.917565492813024e-4
41.98775510204082,34.21224489795918,-8.436032610309443,2.1686196869093858e-4
43.8538775510204,34.21224489795918,-8.726652109465833,1.621782853682052e-4
45.72,34.21224489795918,-9.010646600863575,1.220879713688307e-4
-45.72,36.078367346938776,-8.307717013684202,2.465456005054087e-4
-43.85387755102041,36.078367346938776,-7.888192256895454,3.750064494241403e-4
-41.987755102040815,36.078367346938776,-7.480172608886564,5.638419310539609e-4
-40.121632653061226,36.078367346938776,-7.086591185590314,8.35544391866481e-4
-38.25551020408163,36.078367346938776,-6.71077214296037,0.0012162424578415364
-36.38938775510204,36.078367346938776,-6.35644743014053,0.001732514517895955
-34.52326530612245,36.078367346938776,-6.027580491200304,0.002405520656249825
-32.65714285714286,36.078367346938776,-5.727498504788654,0.003244647939240971
-30.791020408163263,36.078367346938776,-5.458398406625721,0.004242299887089054
-28.924897959183674,36.078367346938776,-5.221433390921242,0.0053705849385196755
-27.058775510204082,36.078367346938776,-5.01691648866258,0.006581322515956658
-25.19265306122449,36.078367346938776,-4.845058488753526,0.007805748251952904
-23.3265306122449,36.078367346938776,-4.704908107996518,0.008969564620906059
-21.460408163265306,36.078367346938776,-4.594026692592678,0.010010828058605868
-19.594285714285714,36.078367346938776,-4.5088163957422625,0.010891553521189173
-17.728163265306122,36.078367346938776,-4.445194445085998,0.0115987151489702
-15.86204081632653,36.078367346938776,-4.399145503109672,0.012138677267898659
-13.995918367346938,36.078367346938776,-4.366853419039101,0.012532065575740327
-12.12979591836735,36.078367346938776,-4.344506827154387,0.012811638764450038
-10.263673469387754,36.078367346938776,-4.328599689280375,0.013014391312273211
-8.397551020408166,36.078367346938776,-4.315944404904747,0.0131779545017253
-6.53142857142857,36.078367346938776,-4.303223543760422,0.013344408919190844
-4.665306122448982,36.078367346938776,-4.288021453125575,0.013546052661188357
-2.7991836734693862,36.078367346938776,-4.26906297396544,0.0138017367918778
-0.9330612244897978,36.078367346938776,-4.245956547217117,0.014119803220222653
0.9330612244897978,36.078367346938776,-4.2213369316045,0.014466650495327185
2.7991836734693862,36.078367346938776,-4.198176191461344,0.014800602118444384
4.665306122448982,36.078367346938776,-4.179671197835544,0.015072870323731422
6.53142857142857,36.078367346938776,-4.168316063634233,0.0152423765498933
8.397551020408166,36.078367346938776,-4.166733057349306,0.015266155790464832
10.263673469387754,36.078367346938776,-4.178856372923078,0.015084971733713945
12.12979591836735,36.078367346938776,-4.209110464381117,0.014642006511335199
13.995918367346938,36.078367346938776,-4.261414057786228,0.013906236205766634
15.862040816326527,36.078367346938776,-4.338979880584326,0.012881729376984374
17.728163265306122,36.078367346938776,-4.444548634867507,0.011606121172471465
19.594285714285718,36.078367346938776,-4.580238164162632,0.010148408148298241
21.4604081632653,36.078367346938776,-4.747076051431777,0.008602386177511084
23.326530612244895,36.078367346938776,-4.944845772369461,0.007069676495767458
25.19265306122449,36.078367346938776,-5.172434760580661,0.005638769068690239
27.058775510204086,36.078367346938776,-5.427667658082308,0.0043741136840888765
28.924897959183667,36.078367346938776,-5.707336626113437,0.0033105113031135333
30.791020408163263,36.078367346938776,-6.007378804551114,0.0024544899188925252
32.65714285714286,36.078367346938776,-6.323047755778087,0.0017912517287457228
34.523265306122454,36.078367346938776,-6.649273789100519,0.0012932874214295108
36.389387755102035,36.078367346938776,-6.980982757045078,9.28526427669064e-4
38.25551020408163,36.078367346938776,-7.3135062120009415,6.660322493503083e-4
40.121632653061226,36.078367346938776,-7.643055706189604,4.791317468494525e-4
41.98775510204082,36.078367346938776,-7.967014554127056,3.465923659115653e-4
43.8538775510204,36.078367346938776,-8.28345774391251,2.525982252390966e-4
45.72,36.078367346938776,-8.591640710071069,1.856167777982719e-4
-45.72,37.944489795918365,-8.002092750597921,3.346492947316909e-4
-43.85387755102041,37.944489795918365,-7.558431594155758,5.214208071506063e-4
-41.987755102040815,37.944489795918365,-7.125003117161917,8.040834311824901e-4
-40.121632653061226,37.944489795918365,-6.7049609921748585,0.0012233221305982954
-38.25551020408163,37.944489795918365,-6.301803105614051,0.0018296429793112476
-36.38938775510204,37.944489795918365,-5.919362968150474,0.002679711133871985
-34.52326530612245,37.944489795918365,-5.561918040123961,0.0038267014688704607
-32.65714285714286,37.944489795918365,-5.233742415838005,0.005305232026340426
-30.791020408163263,37.944489795918365,-4.937280258327115,0.0071229826445478464
-28.924897959183674,37.944489795918365,-4.673688517086695,0.009251376265057643
-27.058775510204082,37.944489795918365,-4.443402884413527,0.011619271913560655
-25.19265306122449,37.944489795918365,-4.246638474576345,0.014110313639766342
-23.3265306122449,37.944489795918365,-4.082756340249716,0.016581350156054046
-21.460408163265306,37.944489795918365,-3.949344626396103,0.018903112523407144
-19.594285714285714,37.944489795918365,-3.8426367664110144,0.02098710183862139
-17.728163265306122,37.944489795918365,-3.7586436747259393,0.02278412251522521
-15.86204081632653,37.944489795918365,-3.693610090287726,0.024277929621585197
-13.995918367346938,37.944489795918365,-3.643948634400015,0.025482547189297242
-12.12979591836735,37.944489795918365,-3.606041992186435,0.026441015473420867
-10.263673469387754,37.944489795918365,-3.5762467581957433,0.027218919578628067
-8.397551020408166,37.944489795918365,-3.5508121290121126,0.027900538693735252
-6.53142857142857,37.944489795918365,-3.52636157489898,0.028571399420736204
-4.665306122448982,37.944489795918365,-3.5007769209885993,0.0292901330818616
-2.7991836734693862,37.944489795918365,-3.4726507527242827,0.03010049772999866
-0.9330612244897978,37.944489795918365,-3.4417417954444107,0.03101609328998482
0.9330612244897978,37.944489795918365,-3.4105153210385533,0.03196844627832983
2.7991836734693862,37.944489795918365,-3.3817640013109114,0.032870271287863816
4.665306122448982,37.944489795918365,-3.35922143001152,0.03359449108108923
6.53142857142857,37.944489795918365,-3.3459105788872794,0.0340293330483759
8.397551020408166,37.944489795918365,-3.344099131903547,0.034088928020312215
10.263673469387754,37.944489795918365,-3.3575996626296787,0.03364718306549221
12.12979591836735,37.944489795918365,-3.3910999196097107,0.03257477498853096
13.995918367346938,37.944489795918365,-3.448787825375114,0.03080502956328181
15.862040816326527,37.944489795918365,-3.5344218056648398,0.028348535166254542
17.728163265306122,37.944489795918365,-3.6509668136778646,0.025308842623406387
19.594285714285718,37.944489795918365,-3.800679966464956,0.021866722697100584
21.4604081632653,37.944489795918365,-3.9847012451439303,0.018258429469138287
23.326530612244895,37.944489795918365,-4.20278129596137,0.01473360240534984
25.19265306122449,37.944489795918365,-4.453506814187685,0.011503806466235451
27.058775510204086,37.944489795918365,-4.734438107162674,0.008710839512935166
28.924897959183667,37.944489795918365,-5.04200809244004,0.006419287988440307
30.791020408163263,37.944489795918365,-5.371637183629903,0.004625027603247
32.65714285714286,37.944489795918365,-5.71802124574845,0.0032754432843985783
34.523265306122454,37.944489795918365,-6.075523070868359,0.0022931728941234654
36.389387755102035,37.944489795918365,-6.43854024525794,0.0015961868587664673
38.25551020408163,37.944489795918365,-6.801910500319595,0.0011104149194404948
40.121632653061226,37.944489795918365,-7.161430990284344,7.753417696005327e-4
41.98775510204082,37.944489795918365,-7.513987119524509,5.451048627950498e-4
43.8538775510204,37.944489795918365,-7.857422774016927,3.8672002790911606e-4
45.72,37.944489795918365,-8.190772734338097,2.7712278148541396e-4
-45.72,39.81061224489796,-7.724340373405186,4.417430348621616e-4
-43.85387755102041,39.81061224489796,-7.256860147197202,7.048220363428455e-4
-41.987755102040815,39.81061224489796,-6.798193505559551,0.0011145453974226172
-40.121632653061226,39.81061224489796,-6.3517450107770825,0.0017406664984790986
-38.25551020408163,39.81061224489796,-5.921235680017575,0.0026747109130525154
-36.38938775510204,39.81061224489796,-5.510644849640385,0.00402721505298327
-34.52326530612245,39.81061224489796,-5.124352061147935,0.005914877447100051
-32.65714285714286,39.81061224489796,-4.766951969808952,0.008434521745377685
-30.791020408163263,39.81061224489796,-4.441306518903821,0.011643371794646895
-28.924897959183674,39.81061224489796,-4.149184640832861,0.015532219286874819
-27.058775510204082,39.81061224489796,-3.891479113962883,0.02000668830456377
-25.19265306122449,39.81061224489796,-3.6682187094878813,0.024886734839791105
-23.3265306122449,39.81061224489796,-3.478040880826631,0.02994353380392573
-21.460408163265306,39.81061224489796,-3.3187728973386217,0.034932753576393596
-19.594285714285714,39.81061224489796,-3.1869161749661226,0.03966106989407328
-17.728163265306122,39.81061224489796,-3.078861526761698,0.043987666481090204
-15.86204081632653,39.81061224489796,-2.991208845263206,0.047824612057849956
-13.995918367346938,39.81061224489796,-2.9205558703714676,0.05114671738998565
-12.12979591836735,39.81061224489796,-2.86340989217399,0.053992267952952706
-10.263673469387754,39.81061224489796,-2.8160017142793,0.05646557371745778
-8.397551020408166,39.81061224489796,-2.7743976190807897,0.058723462758604406
-6.53142857142857,39.81061224489796,-2.7356279987540195,0.060903477107894774
-4.665306122448982,39.81061224489796,-2.6973083356741068,0.06313237197067041
-2.7991836734693862,39.81061224489796,-2.658293934913086,0.06547965371749924
-0.9330612244897978,39.81061224489796,-2.6186305334596667,0.06794897320891395
0.9330612244897978,39.81061224489796,-2.5800575082206185,0.07043296561220969
2.7991836734693862,39.81061224489796,-2.5455212282098754,0.07272795003678757
4.665306122448982,39.81061224489796,-2.5192919796512947,0.07451675838215767
6.53142857142857,39.81061224489796,-2.5044839184688783,0.07554443787780098
8.397551020408166,39.81061224489796,-2.5032956505686434,0.07562746537506158
10.263673469387754,39.81061224489796,-2.5195411501316824,0.07449957640806691
12.12979591836735,39.81061224489796,-2.5579852822505638,0.07189185522237225
13.995918367346938,39.81061224489796,-2.623194458940175,0.06766050041542675
15.862040816326527,39.81061224489796,-2.7193349036603927,0.06184204231657127
17.728163265306122,39.81061224489796,-2.8495355131574356,0.054705332098004385
19.594285714285718,39.81061224489796,-3.01612671453347,0.046702616470762674
21.4604081632653,39.81061224489796,-3.2203948434446845,0.03840540110691487
23.326530612244895,39.81061224489796,-3.461928250415833,0.03041511756800571
25.19265306122449,39.81061224489796,-3.738949268109131,0.023226764457981233
27.058775510204086,39.81061224489796,-4.048718547964425,0.017145614530794225
28.924897959183667,39.81061224489796,-4.3871971321977155,0.012282792478228695
30.791020408163263,39.81061224489796,-4.7492421738813215,0.008583932301050966
32.65714285714286,39.81061224489796,-5.128929831236657,0.005888021444902213
34.523265306122454,39.81061224489796,-5.520140086818365,0.003989308490205141
36.389387755102035,39.81061224489796,-5.916592050841613,0.0026871267084538487
38.25551020408163,39.81061224489796,-6.312536781724166,0.0018101445652665628
40.121632653061226,39.81061224489796,-6.703311760251101,0.00122533886290914
41.98775510204082,39.81061224489796,-7.0854291849317645,8.365150466665372e-4
43.8538775510204,39.81061224489796,-7.456502497497402,5.773395418627923e-4
45.72,39.81061224489796,-7.815405389929486,4.0330850016320286e-4
-45.72,41.67673469387755,-7.477736153437355,5.652166043035314e-4
-43.85387755102041,41.67673469387755,-6.986900249406096,9.230531613633554e-4
-41.987755102040815,41.67673469387755,-6.5033720903246,0.0014961362208238862
-40.121632653061226,41.67673469387755,-6.030882372545279,0.0023976100232449577
-38.25551020408163,41.67673469387755,-5.573361007574859,0.0037833269558055094
-36.38938775510204,41.67673469387755,-5.134854512836793,0.005853443520669902
-34.52326530612245,41.67673469387755,-4.719822786762551,0.008837952685684183
-32.65714285714286,41.67673469387755,-4.332608977036486,0.012962992366679901
-30.791020408163263,41.67673469387755,-3.9764218324709306,0.018407431882146868
-28.924897959183674,41.67673469387755,-3.6538465099418955,0.0252379024192412
-27.058775510204082,41.67673469387755,-3.367002866839663,0.03334277454765161
-25.19265306122449,41.67673469387755,-3.115326073646491,0.04247947764833276
-23.3265306122449,41.67673469387755,-2.8964317711339227,0.05233023550441749
-21.460408163265306,41.67673469387755,-2.7081904063553295,0.062491785352348325
-19.594285714285714,41.67673469387755,-2.547832395402792,0.07257224199829987
-17.728163265306122,41.67673469387755,-2.4123314326375693,0.08223718357385003
-15.86204081632653,41.67673469387755,-2.298567598831499,0.09124166135902957
-13.995918367346938,41.67673469387755,-2.2034247938319,0.09944336280704896
-12.12979591836735,41.67673469387755,-2.1235243469115637,0.1068313167122041
-10.263673469387754,41.67673469387755,-2.0552523228262163,0.11352273815276852
-8.397551020408166,41.67673469387755,-1.994666479955371,0.11976404572023454
-6.53142857142857,41.67673469387755,-1.9390197281154458,0.125755589173617
-4.665306122448982,41.67673469387755,-1.8861065021431038,0.1316890412991181
-2.7991836734693862,41.67673469387755,-1.834723901641917,0.13767648318044365
-0.9330612244897978,41.67673469387755,-1.7849150609067759,0.14369728405988674
0.9330612244897978,41.67673469387755,-1.7384782747158214,0.1495063250842342
2.7991836734693862,41.67673469387755,-1.6984216339747986,0.1546715212024439
4.665306122448982,41.67673469387755,-1.6685835686015555,0.15861311729903652
6.53142857142857,41.67673469387755,-1.6522927524689432,0.1607993182495386
8.397551020408166,41.67673469387755,-1.6525665513126628,0.16076237447153613
10.263673469387754,41.67673469387755,-1.6732006828237345,0.15799791113204545
12.12979591836735,41.67673469387755,-1.7189158809267644,0.15201085774636675
13.995918367346938,41.67673469387755,-1.7945061104514903,0.14252114924393908
15.862040816326527,41.67673469387755,-1.904164283180707,0.12963788525697276
17.728163265306122,41.67673469387755,-2.0511307462941057,0.11393817551126681
19.594285714285718,41.67673469387755,-2.237828250152544,0.09640455865374824
21.4604081632653,41.67673469387755,-2.4656007258379473,0.07830515751626314
23.326530612244895,41.67673469387755,-2.733830379065424,0.06100637179624331
25.19265306122449,41.67673469387755,-3.040383651169014,0.045634459112959505
27.058775510204086,41.67673469387755,-3.3820597003378587,0.03286087236838157
28.924897959183667,41.67673469387755,-3.754279827615535,0.022881486203619898
30.791020408163263,41.67673469387755,-4.151121142212211,0.015502636066850662
32.65714285714286,41.67673469387755,-4.566342125682678,0.010288954097003346
34.523265306122454,41.67673469387755,-4.993247415092428,0.006737892357724446
36.389387755102035,41.67673469387755,-5.424776009418679,0.004386724823732897
38.25551020408163,41.67673469387755,-5.854525723344095,0.0028586993891635665
40.121632653061226,41.67673469387755,-6.277403486893227,0.0018747499351547507
41.98775510204082,41.67673469387755,-6.689517950160385,0.0012423369208637704
43.8538775510204,41.67673469387755,-7.088296715008317,8.341217485124813e-4
45.72,41.67673469387755,-7.472590911629459,5.681306184075418e-4
-45.72,43.542857142857144,-7.264755259032361,6.992831725528726e-4
-43.85387755102041,43.542857142857144,-6.751546881011119,0.00116770468119255
-41.987755102040815,43.542857142857144,-6.243954940260084,0.0019383945193070058
-40.121632653061226,43.542857142857144,-5.7461565725307,0.003184861371403602
-38.25551020408163,43.542857142857144,-5.262304828874744,0.005156615704919273
-36.38938775510204,43.542857142857144,-4.79620638463287,0.008193341424719947
-34.52326530612245,43.542857142857144,-4.352624736121022,0.01270937252485968
-32.65714285714286,43.542857142857144,-3.9353734991518703,0.01916396712577614
-30.791020408163263,43.542857142857144,-3.5479031906273764,0.027979543649973876
-28.924897959183674,43.542857142857144,-3.1939783365763654,0.03939295853345597
-27.058775510204082,43.542857142857144,-2.876113994491915,0.05334704381133546
-25.19265306122449,43.542857142857144,-2.593282663809699,0.06957198990048978
-23.3265306122449,43.542857142857144,-2.3429344993030004,0.08762901702229776
-21.460408163265306,43.542857142857144,-2.1229003171503815,0.10689087523582173
-19.594285714285714,43.542857142857144,-1.9311301522986188,0.12662554211917976
-17.728163265306122,43.542857142857144,-1.7651954386203412,0.14614084115742554
-15.86204081632653,43.542857142857144,-1.622266207741071,0.16489256952862127
-13.995918367346938,43.542857142857144,-1.49951864110688,0.1824973277525265
-12.12979591836735,43.542857142857144,-1.3937857701468523,0.1988040679137052
-10.263673469387754,43.542857142857144,-1.3016478123582913,0.21388782345741492
-8.397551020408166,43.542857142857144,-1.2196651943837076,0.22799537550952192
-6.53142857142857,43.542857142857144,-1.1451581984404597,0.24137456876282556
-4.665306122448982,43.542857142857144,-1.076122273101627,0.2542405416429996
-2.7991836734693862,43.542857142857144,-1.011331752821114,0.2667193054821479
-0.9330612244897978,43.542857142857144,-0.9507673755196586,0.27873052275005117
0.9330612244897978,43.542857142857144,-0.896254284925557,0.2898208507732384
2.7991836734693862,43.542857142857144,-0.8506170980676524,0.29930342314746816
4.665306122448982,43.542857142857144,-0.8175837666322168,0.3062767997487295
6.53142857142857,43.542857142857144,-0.8006560822368733,0.30988519401517256
8.397551020408166,43.542857142857144,-0.8033953802707161,0.3092996829964141
10.263673469387754,43.542857142857144,-0.8299694000814377,0.3036515404069128
12.12979591836735,43.542857142857144,-0.8851945069633347,0.29210250706531105
13.995918367346938,43.542857142857144,-0.9739292297150637,0.27409801653373456
15.862040816326527,43.542857142857144,-1.100359562746995,0.24967252923881525
17.728163265306122,43.542857142857144,-1.2676056836342848,0.21966739506301622
19.594285714285718,43.542857142857144,-1.4780015251975587,0.18572946689017464
21.4604081632653,43.542857142857144,-1.7327072730906121,0.1502416173204304
23.326530612244895,43.542857142857144,-2.0307352388505238,0.11601349882392023
25.19265306122449,43.542857142857144,-2.36973137679837,0.08551014293578553
27.058775510204086,43.542857142857144,-2.745904343602115,0.060318374648643425
28.924897959183667,43.542857142857144,-3.1540775620396313,0.04093091120539599
30.791020408163263,43.542857142857144,-3.587742184018947,0.026916191723963746
32.65714285714286,43.542857142857144,-4.040199213996348,0.017289771432204205
34.523265306122454,43.542857142857144,-4.504274361862834,0.01094059338330939
36.389387755102035,43.542857142857144,-4.971995247890456,0.006881623650910695
38.25551020408163,43.542857142857144,-5.436266618329338,0.004336824528399124
40.121632653061226,43.542857142857144,-5.891510167265111,0.0027551892126781046
41.98775510204082,43.542857142857144,-6.3334865228598725,0.0017726834989396693
43.8538775510204,43.542857142857144,-6.759518263528631,0.0011584442020129264
45.72,43.542857142857144,-7.168490428509342,7.698917658759066e-4
